flight_id,airline_standard,source,destination,route,departure_time,arrival_time,duration_minutes,overnight_flight,time_anomaly,flight_id_conflict,flight_key
UK196,Vistara,BOM,HYD,BOM → HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,257.0,False,False,False,FL0596
SJ086,SpiceJet,CCU,DEL,CCU → DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,225.0,False,False,False,FL0597
AI134,Air India,HYD,BOM,HYD → BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,235.0,False,False,False,FL0598
AI043,Air India,CCU,DEL,CCU → DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,249.0,False,False,False,FL0599
UK119,Vistara,BOM,CCU,BOM → CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,257.0,False,False,False,FL0601
SJ181,SpiceJet,BOM,BLR,BOM → BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,89.0,False,False,False,FL0602
AI070,Air India,CCU,DEL,CCU → DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,99.0,False,False,False,FL0603
6F233,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,237.0,True,False,False,FL0605
UK013,Vistara,BOM,MAA,BOM → MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,180.0,True,False,False,FL0606
6F015,IndiGo,BOM,CCU,BOM → CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,168.0,True,False,False,FL0608
SJ247,SpiceJet,DEL,BOM,DEL → BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,245.0,True,False,False,FL0609
AI067,Air India,HYD,DEL,HYD → DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,213.0,True,False,False,FL0610
AI211,Air India,DEL,CCU,DEL → CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,True,False,False,FL0611
UK029,Vistara,DEL,BOM,DEL → BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,169.0,True,False,False,FL0612
SJ200,SpiceJet,BOM,DEL,BOM → DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,167.0,True,False,False,FL0613
6F087,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,226.0,True,False,False,FL0614
SJ210,SpiceJet,HYD,CCU,HYD → CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,213.0,True,False,False,FL0615
AI101,Air India,DEL,BLR,DEL → BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,183.0,True,False,False,FL0616
UK075,Vistara,MAA,CCU,MAA → CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,279.0,True,False,False,FL0617
SJ091,SpiceJet,BLR,CCU,BLR → CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,97.0,True,False,False,FL0618
AI251,Air India,MAA,DEL,MAA → DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,44.0,False,False,False,FL0619
SJ042,SpiceJet,HYD,CCU,HYD → CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,222.0,True,False,False,FL0620
UK126,Vistara,CCU,DEL,CCU → DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,86.0,True,False,False,FL0621
6F042,IndiGo,HYD,DEL,HYD → DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,246.0,True,False,False,FL0622
AI116,Air India,CCU,BOM,CCU → BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,207.0,True,False,False,FL0623
SJ209,SpiceJet,BLR,BOM,BLR → BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,221.0,True,False,False,FL0624
AI123,Air India,MAA,BOM,MAA → BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,146.0,True,False,False,FL0625
6F016,IndiGo,HYD,BOM,HYD → BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,36.0,False,False,False,FL0626
UK012,Vistara,MAA,BOM,MAA → BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,129.0,True,False,False,FL0627
SJ188,SpiceJet,BLR,BOM,BLR → BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,40.0,False,False,False,FL0628
UK096,Vistara,BLR,HYD,BLR → HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,115.0,True,False,False,FL0629
SJ046,SpiceJet,BOM,MAA,BOM → MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,204.0,True,False,False,FL0630
UK081,Unknown,BLR,DEL,BLR → DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,60.0,False,False,False,FL0631
UK191,Vistara,MAA,BLR,MAA → BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,66.0,False,False,False,FL0632
6F064,IndiGo,CCU,DEL,CCU → DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,65.0,False,False,False,FL0633
AI005,Air India,DEL,CCU,DEL → CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,47.0,False,False,False,FL0634
6F021,IndiGo,BLR,MAA,BLR → MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,242.0,True,False,False,FL0635
AI169,Air India,CCU,DEL,CCU → DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,253.0,True,False,False,FL0636
UK035,Vistara,HYD,BOM,HYD → BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,76.0,False,False,False,FL0637
AI040,Air India,HYD,BLR,HYD → BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,101.0,False,False,False,FL0638
UK042,Vistara,MAA,BOM,MAA → BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,279.0,True,False,False,FL0639
SJ171,SpiceJet,DEL,HYD,DEL → HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,180.0,False,False,False,FL0640
AI250,Unknown,BOM,CCU,BOM → CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,204.0,True,False,False,FL0641
SJ195,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,193.0,False,False,False,FL0642
UK211,Vistara,MAA,CCU,MAA → CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,83.0,False,False,False,FL0643
UK122,Vistara,HYD,CCU,HYD → CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,180.0,False,False,False,FL0644
AI136,Air India,BLR,DEL,BLR → DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,199.0,False,False,False,FL0645
6F141,IndiGo,BOM,CCU,BOM → CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,122.0,False,False,False,FL0646
6F053,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,253.0,True,False,False,FL0647
6F136,IndiGo,CCU,DEL,CCU → DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,37.0,False,False,False,FL0648
6F009,IndiGo,BLR,CCU,BLR → CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,195.0,False,False,False,FL0649
6F023,IndiGo,MAA,BLR,MAA → BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,236.0,True,False,False,FL0650
UK006,Vistara,MAA,CCU,MAA → CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,99.0,False,False,False,FL0651
SJ165,SpiceJet,CCU,BOM,CCU → BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,190.0,False,False,False,FL0652
6F189,IndiGo,MAA,BLR,MAA → BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,103.0,False,False,False,FL0653
AI131,Air India,MAA,BOM,MAA → BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,160.0,False,False,False,FL0654
6F004,IndiGo,BOM,CCU,BOM → CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,220.0,False,False,False,FL0655
AI027,Air India,BOM,MAA,BOM → MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,222.0,False,False,False,FL0656
AI238,Air India,CCU,MAA,CCU → MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,282.0,True,False,False,FL0657
SJ105,SpiceJet,BOM,HYD,BOM → HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,206.0,False,False,False,FL0658
UK088,Unknown,MAA,BLR,MAA → BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,260.0,False,False,False,FL0659
6F035,IndiGo,CCU,HYD,CCU → HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,264.0,False,False,False,FL0660
AI133,Air India,DEL,CCU,DEL → CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,140.0,False,False,False,FL0661
AI001,Air India,DEL,HYD,DEL → HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,183.0,False,False,False,FL0662
SJ133,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,159.0,False,False,False,FL0663
SJ216,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,176.0,False,False,False,FL0664
SJ225,Unknown,DEL,HYD,DEL → HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,157.0,False,False,False,FL0665
AI147,Air India,HYD,CCU,HYD → CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,116.0,False,False,False,FL0666
SJ054,SpiceJet,MAA,BLR,MAA → BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,273.0,False,False,False,FL0667
6F197,IndiGo,BOM,BLR,BOM → BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,285.0,False,False,False,FL0668
SJ066,SpiceJet,HYD,CCU,HYD → CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,76.0,False,False,False,FL0669
SJ183,SpiceJet,CCU,DEL,CCU → DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,116.0,False,False,False,FL0670
SJ151,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,92.0,False,False,False,FL0671
SJ071,SpiceJet,CCU,MAA,CCU → MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,109.0,False,False,False,FL0672
SJ102,SpiceJet,MAA,CCU,MAA → CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,92.0,False,False,False,FL0673
AI209,Air India,BLR,CCU,BLR → CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,72.0,False,False,False,FL0674
6F111,IndiGo,HYD,DEL,HYD → DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,173.0,False,False,False,FL0675
AI050,Air India,BLR,BOM,BLR → BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,155.0,False,False,False,FL0676
SJ189,SpiceJet,HYD,BLR,HYD → BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,296.0,False,False,False,FL0677
UK112,Unknown,CCU,DEL,CCU → DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,162.0,False,False,False,FL0678
6F171,IndiGo,DEL,BLR,DEL → BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,69.0,False,False,False,FL0679
AI011,Air India,CCU,BOM,CCU → BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,243.0,False,False,False,FL0680
6F027,IndiGo,BLR,DEL,BLR → DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,89.0,False,False,False,FL0681
UK082,Vistara,DEL,BOM,DEL → BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,271.0,False,False,False,FL0682
UK138,Vistara,DEL,BLR,DEL → BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,169.0,False,False,False,FL0683
UK198,Vistara,DEL,BLR,DEL → BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,95.0,False,False,False,FL0684
6F039,IndiGo,MAA,CCU,MAA → CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,258.0,False,False,False,FL0685
6F157,IndiGo,MAA,CCU,MAA → CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,87.0,False,False,False,FL0686
SJ024,SpiceJet,DEL,MAA,DEL → MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,232.0,False,False,False,FL0687
6F167,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,84.0,False,False,False,FL0688
AI197,Air India,BOM,CCU,BOM → CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,215.0,False,False,False,FL0689
SJ211,SpiceJet,MAA,BOM,MAA → BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,132.0,False,False,False,FL0690
6F055,IndiGo,DEL,CCU,DEL → CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,148.0,False,False,False,FL0691
AI253,Air India,BLR,BOM,BLR → BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,218.0,False,False,False,FL0692
UK060,Vistara,BLR,CCU,BLR → CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,213.0,False,False,False,FL0693
6F257,Unknown,MAA,CCU,MAA → CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,231.0,False,False,False,FL0694
SJ135,SpiceJet,MAA,CCU,MAA → CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,225.0,False,False,False,FL0695
AI247,Air India,BOM,CCU,BOM → CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,184.0,False,False,False,FL0696
UK127,Vistara,BOM,HYD,BOM → HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,244.0,False,False,False,FL0697
AI109,Air India,BLR,BOM,BLR → BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,261.0,False,False,False,FL0698
AI057,Air India,BOM,CCU,BOM → CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,209.0,False,False,False,FL0699
6F103,IndiGo,CCU,MAA,CCU → MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,175.0,False,False,False,FL0700
SJ144,SpiceJet,BLR,BOM,BLR → BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,217.0,False,False,False,FL0701
6F076,IndiGo,CCU,HYD,CCU → HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,45.0,False,False,False,FL0702
6F240,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,265.0,False,False,False,FL0703
UK057,Vistara,CCU,DEL,CCU → DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,279.0,False,False,False,FL0704
AI201,Air India,BLR,CCU,BLR → CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,81.0,False,False,False,FL0705
SJ242,SpiceJet,BLR,HYD,BLR → HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,167.0,False,False,False,FL0706
6F037,IndiGo,BOM,MAA,BOM → MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,152.0,False,False,False,FL0707
SJ132,SpiceJet,MAA,DEL,MAA → DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,52.0,False,False,False,FL0708
AI055,Air India,CCU,BOM,CCU → BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,99.0,False,False,False,FL0709
6F252,Unknown,MAA,BLR,MAA → BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,267.0,False,False,False,FL0710
AI183,Air India,DEL,CCU,DEL → CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,102.0,False,False,False,FL0711
SJ125,SpiceJet,DEL,BLR,DEL → BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,154.0,False,False,False,FL0712
SJ087,SpiceJet,BOM,DEL,BOM → DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,289.0,False,False,False,FL0713
UK182,Vistara,HYD,CCU,HYD → CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,246.0,False,False,False,FL0714
AI016,Air India,BOM,CCU,BOM → CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,263.0,False,False,False,FL0715
6F107,IndiGo,CCU,BLR,CCU → BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,180.0049666666667,False,False,False,FL0716
AI026,Air India,DEL,BOM,DEL → BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,59.0,False,False,False,FL0717
AI177,Air India,CCU,HYD,CCU → HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,135.0,False,False,False,FL0718
AI041,Air India,BOM,BLR,BOM → BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,111.0,False,False,False,FL0719
6F264,Unknown,DEL,HYD,DEL → HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,260.0,False,False,False,FL0720
6F222,IndiGo,HYD,MAA,HYD → MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,130.0,False,False,False,FL0721
AI004,Air India,HYD,MAA,HYD → MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,254.0,False,False,False,FL0722
SJ126,SpiceJet,DEL,BLR,DEL → BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,164.0,False,False,False,FL0723
SJ220,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,96.0,False,False,False,FL0724
AI204,Air India,CCU,MAA,CCU → MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,298.0,False,False,False,FL0725
UK098,Vistara,CCU,DEL,CCU → DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,256.0,False,False,False,FL0726
AI090,Air India,MAA,CCU,MAA → CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,154.0,False,False,False,FL0727
AI092,Air India,CCU,BOM,CCU → BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,164.0,False,False,False,FL0728
AI049,Air India,CCU,MAA,CCU → MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,133.0,False,False,False,FL0729
UK117,Vistara,BLR,BOM,BLR → BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,217.0,False,False,False,FL0730
6F227,IndiGo,MAA,BOM,MAA → BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,265.0,False,False,False,FL0731
AI228,Air India,BLR,BOM,BLR → BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,268.0,False,False,False,FL0732
SJ164,SpiceJet,CCU,MAA,CCU → MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,120.00495,False,False,False,FL0733
AI018,Air India,BOM,CCU,BOM → CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,292.0,False,False,False,FL0734
UK192,Vistara,HYD,DEL,HYD → DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,60.00495,False,False,False,FL0735
SJ224,SpiceJet,DEL,MAA,DEL → MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,172.0,False,False,False,FL0736
UK050,Vistara,BOM,DEL,BOM → DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,39.0,False,False,False,FL0737
SJ159,SpiceJet,CCU,DEL,CCU → DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,103.0,False,False,False,FL0738
UK038,Vistara,MAA,CCU,MAA → CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,189.0,False,False,False,FL0739
6F192,IndiGo,CCU,BLR,CCU → BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,265.0,False,False,False,FL0740
6F173,IndiGo,BOM,CCU,BOM → CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,49.0,False,False,False,FL0741
AI185,Air India,CCU,BOM,CCU → BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,242.0,False,False,False,FL0742
SJ152,SpiceJet,BOM,DEL,BOM → DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,101.0,False,False,False,FL0743
AI215,Air India,BLR,DEL,BLR → DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,96.0,False,False,False,FL0744
AI074,Air India,CCU,BOM,CCU → BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,47.0,False,False,False,FL0745
6F109,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,51.0,False,False,False,FL0746
6F144,IndiGo,HYD,BOM,HYD → BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,195.0,False,False,False,FL0747
6F210,IndiGo,HYD,DEL,HYD → DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,247.0,False,False,False,FL0748
SJ111,SpiceJet,DEL,MAA,DEL → MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,72.0,False,False,False,FL0749
UK092,Vistara,MAA,BLR,MAA → BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0,False,False,False,FL0750
UK009,Vistara,BOM,DEL,BOM → DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,127.0,False,False,False,FL0751
AI170,Air India,HYD,DEL,HYD → DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,263.0,False,False,False,FL0752
6F154,IndiGo,CCU,DEL,CCU → DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,57.0,False,False,False,FL0753
6F161,IndiGo,MAA,DEL,MAA → DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,57.0,False,False,False,FL0754
UK128,Vistara,BOM,CCU,BOM → CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,169.0,False,False,False,FL0755
AI186,Air India,DEL,BOM,DEL → BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,114.0,False,False,False,FL0756
AI099,Air India,BLR,BOM,BLR → BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,142.0,False,False,False,FL0757
6F203,IndiGo,BLR,HYD,BLR → HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,111.0,False,False,False,FL0758
UK139,Unknown,BLR,MAA,BLR → MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,217.0,False,False,False,FL0759
SJ008,SpiceJet,HYD,BLR,HYD → BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,295.0,False,False,False,FL0761
AI171,Air India,MAA,BLR,MAA → BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,163.0,False,False,False,FL0762
6F124,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,274.0,False,False,False,FL0763
6F137,IndiGo,CCU,DEL,CCU → DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,256.0,False,False,False,FL0764
AI008,Air India,BOM,CCU,BOM → CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,120.00498333333333,False,False,False,FL0765
SJ140,Unknown,HYD,DEL,HYD → DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,228.0,False,False,False,FL0766
UK016,Vistara,DEL,CCU,DEL → CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,40.0,False,False,False,FL0767
AI127,Air India,DEL,HYD,DEL → HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,188.0,False,False,False,FL0768
SJ096,Unknown,DEL,HYD,DEL → HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,196.0,False,False,False,FL0769
6F048,IndiGo,HYD,DEL,HYD → DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,51.0,False,False,False,FL0770
SJ090,SpiceJet,HYD,MAA,HYD → MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,167.0,False,False,False,FL0771
AI014,Air India,HYD,MAA,HYD → MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,207.0,False,False,False,FL0772
6F131,IndiGo,BLR,HYD,BLR → HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,238.0,False,False,False,FL0773
AI130,Air India,BOM,BLR,BOM → BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,161.0,False,False,False,FL0774
UK151,Unknown,BOM,CCU,BOM → CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,199.0,False,False,False,FL0775
6F165,IndiGo,BLR,BOM,BLR → BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,58.0,False,False,False,FL0776
UK161,Vistara,BLR,BOM,BLR → BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,163.0,False,False,False,FL0777
AI107,Air India,HYD,CCU,HYD → CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,46.0,False,False,False,FL0778
SJ104,SpiceJet,HYD,DEL,HYD → DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,60.00496666666666,False,False,False,FL0779
AI042,Air India,CCU,DEL,CCU → DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,64.0,False,False,False,FL0780
6F266,Unknown,CCU,MAA,CCU → MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,88.0,False,False,False,FL0781
6F138,IndiGo,HYD,BLR,HYD → BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,184.0,False,False,False,FL0782
SJ219,SpiceJet,BOM,DEL,BOM → DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,277.0,False,False,False,FL0783
UK197,Vistara,BLR,HYD,BLR → HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,92.0,False,False,False,FL0784
6F119,IndiGo,DEL,BOM,DEL → BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,134.0,False,False,False,FL0785
SJ058,SpiceJet,DEL,HYD,DEL → HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,256.0,False,False,False,FL0786
AI218,Air India,BOM,CCU,BOM → CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,180.0,False,False,False,FL0787
SJ060,SpiceJet,HYD,CCU,HYD → CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,295.0,False,False,False,FL0788
UK121,Vistara,BLR,BOM,BLR → BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0,False,False,False,FL0789
6F208,IndiGo,CCU,BOM,CCU → BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,187.0,False,False,False,FL0790
6F153,IndiGo,CCU,BLR,CCU → BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,237.0,False,False,False,FL0791
AI117,Air India,HYD,BLR,HYD → BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,111.0,False,False,False,FL0792
SJ113,SpiceJet,BLR,BOM,BLR → BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,120.00496666666666,False,False,False,FL0793
AI191,Air India,BLR,MAA,BLR → MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,241.0,False,False,False,FL0794
6F267,Unknown,DEL,MAA,DEL → MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,233.0,False,False,False,FL0795
